Latitude,Longitude,Depth,Data Quality,temperature_avg,rainfall_mm,humidity_pct,pressure_hPa,drought_index,extreme_precip_days,urban_pct,forest_pct,agriculture_pct,water_pct,wetland_pct,grassland_pct,barren_pct,frag_index,soil_perm,ind_count,hg_impact,pb_impact,ind_risk_score,param_category,country_code,time_season,sampling_method,is_referenced_method,analytical_program,pollution_risk,testing_laboratory,validated_results,regulatory_framework,land_use_impact,value_mg_per_l,Station Code_encoded,Parameter Code_encoded,Dataset_Source_encoded,water_body_type_grouped,sampling_weather_grouped,Data_Quality_Num
32.016578800000005,-57.101672,0.3,Fair,15.589992670817724,90.31092525951688,59.23349249400182,1008.297237916648,1.651974005490715,1.0,4.987319423214521,38.726221812022864,33.84468605125976,7.49964161071652,4.3233012921776535,4.11624013265726,6.50258967795142,0.7115202732147595,0.6181721021336525,0.0,0.0,0.0,0.0,Other,URY,2012-08-21 00:00:00 - Summer,Composite Sample,True,International Water Assessment,Low,International Water Quality Lab,False,International Water Quality Standards,Urban Dominant,0.046,0.29269195189639224,0.36945221911235504,0.299035832493884,Marine,Rainy,0
38.45555556,-121.5019444,0.3,Fair,12.892294557521438,98.71768245952688,82.42090060562774,1009.0522110808458,0.006299256624511823,3.0,4.213839284586778,29.581298616861453,30.44137433683897,6.134553161903108,7.006663931521023,10.666136165357754,6.067501602419342,0.743270914952437,0.5738029336143536,0.0,0.0,0.0,0.0,Common Ion,USA,2017-01-17 10:30:00 - Winter,Field Measurement,False,International Water Assessment,Very Low,International Water Quality Lab,True,unknown,Forest Dominant,0.046,0.0,0.5501432664756447,0.299035832493884,Reservoir,Rainy,0
35.149462222,-27.693375655113357,0.3,Fair,1.8720040429265503,91.4295940322597,89.68745989360413,1010.4558145760828,-0.0772694785178709,0.0,9.274915493448194,33.60048350317547,23.745330975565423,6.134553161903108,6.897290855277175,15.217446938639071,5.04490494196622,0.7128276406188461,0.5816279549646449,1.0,0.020676579420077,0.0099934928952474,0.2635572284672052,Heavy Metal,CAN,2010-08-17 12:00:00 - Summer,Composite Sample,False,Great Lakes Assessment,High,Canadian Analytical Services,True,Provincial Water Regulations,Mixed Land Use,2.7e-05,0.29269195189639224,0.1732283464566929,0.16666666666666666,unknown,unknown,0
11.52,77.51,0.3,Unknown,11.45538048358724,73.72244594676617,76.01923620219168,1008.4357081716523,1.6496569455739336,0.0,9.924914307617083,31.84333385737192,24.59366749568801,4.198714108267542,8.363029604500158,14.457948944332822,5.04490494196622,0.7786021589273997,0.5835080279397027,0.0,0.0,0.0,0.0,Other,MEX,2007-11-01 00:00:00 - Fall,Manual Sample,False,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,84.5167,0.29269195189639224,0.36945221911235504,0.4294478527607362,Reservoir,Clear,1
20.753228,-27.693375655113357,0.3,Fair,6.10621567657253,58.16446033186334,76.91204126859702,1014.6613518070004,-1.0434333964153404,1.0,14.17220185708606,33.794703964580165,20.97884642784532,6.134553161903108,8.58678770241096,12.174785787538411,4.404242510040092,0.7954560474453171,0.5610249583511618,0.0,0.0,0.0,0.0,Other,MEX,2017-08-16 12:00:00 - Summer,Grab Sample,True,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,3.45,0.0,0.36945221911235504,0.299035832493884,Groundwater,Stormy,0
45.1739,-27.693375655113357,0.3,Fair,-7.552633645303286,98.09497151766432,94.25786248559928,1006.5211336576242,-0.10848150122073,2.0,4.913548689675952,29.49002184593964,29.400506758876727,7.546364722881682,5.095451286779642,12.180641560194143,3.959770396668861,0.743270914952437,0.6053214055350545,0.0,0.0,0.0,0.0,Heavy Metal,CAN,2016-10-04 10:45:00 - Fall,unknown,False,unknown,unknown,National Water Research Center,True,unknown,Forest Dominant,0.046,0.0,0.06497175141242938,0.299035832493884,unknown,Rainy,0
52.6729,5.2419,0.3,Fair,2.772569220304063,108.68851950659123,93.73460569864626,1008.9360783779964,0.006299256624511823,2.0,7.538883588314232,36.07417960186912,26.470472725978528,6.134553161903108,9.718981638704388,15.923690475834352,6.010054735067052,0.6380687813641982,0.6445139901273572,0.0,0.0,0.0,0.0,Common Ion,NLD,2021-01-08 12:00:00 - Winter,Automated Sample,True,International Water Assessment,Medium,International Water Quality Lab,False,International Water Quality Standards,Forest Dominant,200.0,0.29269195189639224,0.015625,0.299035832493884,unknown,unknown,0
16.79027778,79.33861111,0.3,Unknown,22.75986242704776,99.40858894540916,74.52227709194416,1007.2937214109656,1.6844223101556015,3.0,8.593035909296168,40.74800249662315,20.180982546302616,6.134553161903108,8.021377744456027,12.484169239441384,5.04490494196622,0.70391504631312,0.6137099981736589,1.0,0.0,0.0811748771524992,0.8806601911707821,Common Ion,MEX,1994-04-02 00:00:00 - Spring,Automated Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,151.3,1.0,0.5501432664756447,0.299035832493884,Reservoir,unknown,1
18.94743111,-27.693375655113357,0.3,Unknown,13.701461922715684,64.97049506974001,70.88561573682753,1003.6636838245952,-1.564225754239235,1.0,11.647725718831188,33.64982801668229,24.028628174305545,3.317642003336934,8.363029604500158,12.180641560194143,5.04490494196622,0.7693770178888739,0.5978833381342661,0.0,0.0,0.0,0.0,Common Ion,MEX,2019-10-01 00:00:00 - Fall,Automated Sample,True,unknown,Low,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,6.5,1.0,0.5670731707317073,0.299035832493884,River,unknown,1
25.15,82.53,0.3,Unknown,17.680763925991865,82.14173684241061,78.83807318529254,1006.1148049219736,1.3266951681259274,2.0,8.923601577987474,36.104439741382784,24.90509256788321,3.2084177551118267,8.350357804353964,12.180641560194143,5.04490494196622,0.8093772315712305,0.5843649920531642,0.0,0.0,0.0870249589165228,0.0,Other,MEX,2000-01-02 00:00:00 - Winter,Automated Sample,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.046,0.29269195189639224,0.2755741127348643,0.299035832493884,Stream,unknown,1
-34.582607,-56.493001,0.3,Fair,14.278162180804737,69.61132293282711,70.4829306271726,1008.4357081716523,0.6349607221344336,1.0,7.132145992067709,33.60048350317547,32.95115066627564,9.01859339552888,3.480717454392104,6.694536002250119,5.04490494196622,0.7511215079021003,0.5842290354484818,0.0,0.0,0.0,0.0,unknown,URY,2012-11-06 00:00:00 - Fall,Composite Sample,False,unknown,Very Low,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.046,0.29269195189639224,0.36945221911235504,0.299035832493884,unknown,unknown,0
24.77166667,-27.693375655113357,0.3,Unknown,4.202995888485923,38.03129417397176,69.07818079557573,1008.4357081716523,0.006299256624511823,1.0,12.59822043789231,40.86023683810912,24.539335017433427,2.842432628260994,8.704744405630002,6.768088341994267,3.686942330679881,0.7932352700021525,0.5933894578343346,0.0,0.0,0.0,0.0,Other,IND,1992-10-01 00:00:00 - Fall,Field Measurement,True,unknown,Very Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,34.41,1.0,0.7202797202797203,0.299035832493884,River,Snowy,1
48.68385,7.91647,0.3,Fair,-7.645235349732309,53.86351680618251,80.26424094872127,1008.4357081716523,0.5321586601626302,1.0,7.60016380797419,31.47458762521629,24.86415077783555,4.0343635433391976,10.5459898866752,15.201160535352916,5.04490494196622,0.743270914952437,0.6031441172966737,0.0,0.0,0.0,0.0,Other,FRA,2019-10-28 12:00:00 - Fall,Field Measurement,False,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,2.9999999999999997e-05,0.29269195189639224,0.0,0.299035832493884,unknown,unknown,0
51.71462,-27.693375655113357,0.5,Fair,-12.022465437350617,35.66423316513856,76.1148349702128,1012.587624295074,-0.6686539908047338,2.0,5.626817601138438,33.60048350317547,26.31455090660452,5.003575621944405,11.4596077778711,15.473078407051226,7.739425218780434,0.6772778924561971,0.6029228779256404,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2014-09-18 00:00:00 - Fall,Field Measurement,True,unknown,Medium,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.046,0.0,0.1732283464566929,0.16666666666666666,unknown,Snowy,0
34.585158224,-27.693375655113357,0.3,Fair,3.7271907679325125,61.12342663889703,84.66957729321567,1010.9799278384646,0.5792816305631256,0.0,9.47520090562326,33.60048350317547,23.071601096718933,7.047402055448377,8.960392084653572,12.6860623426979,6.761645766746523,0.7236777902342111,0.5804247980243932,1.0,0.2960664557136811,0.3824192613049989,17.44961247454309,Heavy Metal,AUT,2018-02-13 12:00:00 - Winter,Manual Sample,False,International Water Assessment,High,International Water Quality Lab,True,International Water Quality Standards,unknown,0.0006,0.29269195189639224,0.08797653958944282,0.09655172413793103,unknown,Rainy,0
42.87611111,-74.60333333,0.3,Fair,16.34801290476646,88.45752126300525,77.31405070895532,1008.4357081716523,0.2251466417510701,1.0,9.023175324104493,32.91184214474144,26.633899172980662,4.662993918025002,8.075163917590041,13.885253635904384,4.807671886653992,0.7444787662932009,0.5968126217039068,0.0,0.0,0.0,0.0,Other,MEX,2003-02-05 09:45:00 - Winter,Automated Sample,True,International Water Assessment,Very Low,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,12.8,0.29269195189639224,0.36945221911235504,0.299035832493884,Stream,unknown,0
51.6399,-27.693375655113357,0.0,Fair,2.291600359571372,109.88032652747276,95.0,1002.7478482132884,0.1526221503682125,3.0,11.429824618242494,28.976214944005925,22.908929791782786,7.493637128571619,7.734614455135689,15.958666667584511,5.498112394676967,0.743270914952437,0.5842290354484818,1.0,0.1651549411558495,0.0,0.0,Common Ion,POL,2018-02-13 12:00:00 - Winter,Field Measurement,False,unknown,unknown,Baltic Research Institute,True,Polish Water Law,unknown,10.6,0.0,0.02097902097902098,0.299035832493884,Marine,Cloudy,0
47.5261,-27.693375655113357,0.3,Fair,-8.150837140756718,70.08409202663887,84.5688017249249,1011.6825897646058,-1.3587615804054978,0.0,9.077425931000567,30.26320667591109,28.025062408675392,10.90333247324748,8.363029604500158,12.180641560194143,5.04490494196622,0.7617926624652022,0.5605913474263395,1.0,0.0588864083304023,0.0,0.7599542309324526,Metal,MEX,2001-10-02 11:50:00 - Fall,Field Measurement,False,Arctic Waters Program,unknown,Environment Canada Lab,False,unknown,Forest Dominant,12.7,0.0,0.7232142857142857,0.8059701492537313,River,Foggy,0
25.41,-27.693375655113357,0.3,Unknown,16.152546546099686,96.45163012311816,80.56589935652337,1008.4357081716523,1.8725419944114163,1.0,10.024114943013751,40.54076542325095,25.61817383904587,3.402521045303592,9.462049776703305,7.784157149710973,5.04490494196622,0.743270914952437,0.5994484911481275,0.0,0.7177724284962127,0.0,9.87690854838634,unknown,IND,2004-01-12 00:00:00 - Winter,unknown,False,unknown,Medium,International Water Quality Lab,True,International Water Quality Standards,unknown,0.046,1.0,0.36945221911235504,0.299035832493884,Reservoir,Clear,1
19.92632,-99.33902,0.3,Fair,8.212964015910778,64.00159496334092,83.20790337932193,1006.7742027898836,0.006299256624511823,0.0,12.910109405537174,37.37193687708952,21.064773924155936,6.979052674176751,8.363029604500158,12.180641560194143,5.04490494196622,0.7800589598346264,0.5638436284780264,1.0,0.0402462381342489,0.0074048202477547,0.7130023911305742,unknown,MEX,2014-08-13 12:00:00 - Summer,Manual Sample,False,International Water Assessment,Medium,International Water Quality Lab,False,International Water Quality Standards,Agricultural Dominant,0.046,0.0,0.2755741127348643,0.299035832493884,unknown,Foggy,0
49.1169,-116.5794,0.3,Fair,8.817694956829689,86.31414376328857,91.61762856636116,1008.4357081716523,0.006299256624511823,3.0,5.389386620342333,29.03472707100876,26.36955797847196,11.827241042519212,7.664337023156461,13.402772819812004,6.311977444689275,0.6811287019740485,0.569504768869601,1.0,0.0,0.0,0.8415502372987883,Other,CAN,2012-03-05 09:45:00 - Spring,Composite Sample,True,Great Lakes Assessment,Medium,National Water Research Center,True,Fisheries Act,Mixed Land Use,2.4e-05,0.0,0.15384615384615385,0.25806451612903225,Estuary,Cloudy,0
18.9471861,-91.39531,0.3,Fair,7.790959705719627,64.2378628860758,64.4665968625911,1010.9702891601302,1.2094291143962286,1.0,14.132735234439911,35.0882594441124,24.90509256788321,5.1464714557837326,8.363029604500158,10.90500492338742,5.04490494196622,0.7911742993948958,0.56102786899924,0.0,0.0,0.0,0.0,Nutrient,MEX,2018-10-01 12:00:00 - Fall,unknown,False,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,4.371,0.0,0.16806722689075632,0.299035832493884,unknown,Stormy,0
43.138302599999996,12.87307,0.3,Fair,4.5486002345873935,76.65541044012693,90.66672485952898,1008.6680183933196,0.3359574372875507,6.0,6.478041390926814,31.37357560791172,24.90509256788321,5.538068543647928,8.359877276707078,17.24177420124663,5.868510305052425,0.743270914952437,0.6068962062855845,0.0,0.0,0.0,0.0,Other,SWE,2018-02-13 12:00:00 - Winter,Automated Sample,False,unknown,unknown,International Water Quality Lab,True,unknown,Mixed Land Use,0.046,0.29269195189639224,0.36945221911235504,0.49387755102040815,Lake,Clear,0
34.129398177999995,-27.693375655113357,0.3,Unknown,10.245378172374801,87.59576222920523,74.52522605284884,1008.4357081716523,0.006299256624511823,0.0,6.5851344139471255,40.51108873199488,24.677383086235874,6.134553161903108,8.083430649729019,11.979469545540145,3.4649476213904906,0.7048391935334339,0.618029250147804,0.0,0.0,0.0,0.0,unknown,MEX,2004-01-01 00:00:00 - Winter,Grab Sample,True,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,222.06,1.0,0.4297872340425532,0.4294478527607362,unknown,Cloudy,1
66.8928,-64.6883,0.3,Fair,-14.586179355371373,43.29573883078368,84.08413837266048,1016.6553020620288,-0.6989865009299026,0.0,1.919681166777416,38.197987128630295,26.85019441135513,6.519434619333393,6.717337973045624,17.140715534236303,2.654649166621857,0.6497729437253276,0.6326336098223382,0.0,0.0,0.0,0.0,Other,MEX,2016-08-17 10:17:00 - Summer,Field Measurement,False,Great Lakes Assessment,Very Low,Provincial Analytical Lab,True,unknown,Urban Dominant,0.046,0.29269195189639224,0.36945221911235504,0.49387755102040815,unknown,Rainy,0
26.99014,-27.693375655113357,0.3,Fair,6.458947806503073,47.31072051691339,71.62148272013442,1011.8832085727848,-0.1723746273741007,0.0,10.429603260319675,36.663526827237206,26.157058279132016,8.641718196140474,6.9164803201723135,12.180641560194143,4.685753276480342,0.7638005739180536,0.5691424068854753,0.0,0.0,0.0,0.0,Nutrient,MEX,2017-10-19 12:00:00 - Fall,Composite Sample,True,unknown,Low,International Water Quality Lab,False,unknown,Forest Dominant,249.048,0.0,0.12759643916913946,0.299035832493884,Estuary,Stormy,0
42.804001778,-27.693375655113357,0.0,Fair,-0.753581313624752,76.10559059419089,77.81038012276727,1010.9219000496008,0.006299256624511823,0.0,4.146849255059302,31.825909366036893,24.90509256788321,3.1664067520827266,11.396489699663327,15.027496494328286,5.04490494196622,0.6543006257066537,0.6287830659246343,0.0,0.0,0.0,0.0,unknown,MEX,1998-11-17 00:00:00 - Fall,Manual Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.001,0.29269195189639224,0.36945221911235504,0.299035832493884,unknown,unknown,0
26.878400399999997,-27.693375655113357,0.3,Fair,9.183988002850942,59.905822703092596,75.934949013258,1009.116432852312,0.6122891889031976,0.0,10.115532770500202,35.66691059002331,25.75301242348376,6.134553161903108,8.363029604500158,5.662095340326312,4.883304703581043,0.7560815301570166,0.5842290354484818,0.0,0.0,0.0,0.0,Nutrient,MEX,2016-10-07 12:00:00 - Fall,unknown,False,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,unknown,0.046,0.0,0.36945221911235504,0.3315508021390374,Marine,Snowy,0
41.56083333,-27.693375655113357,0.3,Fair,4.716058799741743,90.00752338349584,80.47387786587825,1008.4357081716523,-1.901188442316292,0.0,15.287134542175584,30.195195192027946,24.90509256788321,6.605023961815697,10.540499603121429,9.3507299137141,4.556222794521907,0.8238518741231411,0.5842290354484818,0.0,0.0,0.0,0.0,Other,USA,2004-06-29 08:30:00 - Summer,Grab Sample,True,unknown,Very Low,International Water Quality Lab,True,unknown,Forest Dominant,1.79,0.29269195189639224,0.0,0.299035832493884,Lake,unknown,0
27.01681389,92.64216944,0.3,Unknown,11.458459402909556,65.31077642017986,73.06796782950185,1005.9021852097244,0.8809931532981841,0.0,13.787149857634189,39.42807557186079,24.29867160559052,6.134553161903108,8.363029604500158,6.99918191875022,2.776204375144587,0.8144195840167425,0.573056787491548,0.0,0.0,0.0,0.0,Common Ion,MEX,2009-01-15 00:00:00 - Winter,unknown,True,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,12.57,1.0,0.5162241887905604,0.299035832493884,Estuary,unknown,1
26.773798999999997,-27.693375655113357,0.3,Fair,17.12171308023243,90.9662288480211,77.42684214233265,1008.4357081716523,1.6292578768714678,2.0,12.3401420987271,35.35672048385247,23.03022674597544,8.054018996591463,9.026877670956384,7.254681046460384,4.937332957436747,0.7755666004235999,0.555674663400422,0.0,0.0,0.0,0.0,unknown,MEX,2013-01-28 12:00:00 - Winter,Automated Sample,False,unknown,High,International Water Quality Lab,False,unknown,Forest Dominant,0.046,0.5,0.1387434554973822,0.16666666666666666,Reservoir,Clear,0
